rmse_I,rmse_Beta,time_predict,roll_var,actual_peak_I,predicted_peak_I,actual_peak_day,predicted_peak_day
88.1501969710588,8.012827021454234e-06,0.006997108459472656,20,2359,2115.732343939112,49,51
200.68439402161925,1.5468351928779553e-05,0.008506298065185547,14,2300,1933.262812709695,50,56
125.08624860960536,2.1840901967890524e-05,0.008983612060546875,14,2355,2155.8899583111593,46,49
205.70069765538673,1.9363064895159783e-05,0.011000394821166992,14,2343,1974.3429345347747,48,55
236.88998456827707,3.396717950209249e-05,0.008970499038696289,14,2253,1807.3919843650185,49,60
132.0124560250033,2.3047439414596175e-05,0.008997917175292969,14,2273,2073.815166791681,45,51
176.50152512477734,1.0842720544255196e-05,0.008997440338134766,14,2260,1925.0476983977564,49,56
194.9013943465807,3.5984968026075605e-05,0.008999347686767578,14,2407,2044.0482362050727,47,52
155.37340089889616,4.310841623359941e-05,0.007956504821777344,14,2350,2151.7464368509495,42,49
226.65562771344688,1.9393932369387963e-05,0.006999015808105469,14,2360,1943.2731222435452,50,56
96.26737842386565,6.25311554908996e-06,0.008000850677490234,18,2270,2155.0136025545944,44,50
220.30798854854842,2.1101076390328664e-05,0.011548757553100586,14,2333,1897.994863879175,52,57
180.85517413024212,8.03708066672028e-06,0.007021427154541016,14,2328,1968.851012923718,50,54
148.41354364118726,9.98695407572289e-06,0.007998943328857422,15,2323,2008.2398149697417,49,54
195.339746891422,2.0971162006757144e-05,0.008136510848999023,14,2331,1981.2198036267823,46,54
175.0010591334646,1.652187748043581e-05,0.010000944137573242,14,2284,2001.440146280434,46,53
220.01888848193738,5.1556091606037133e-05,0.012997150421142578,14,2425,2004.4390235318567,48,54
172.68301439879545,2.558670572630133e-05,0.00800180435180664,14,2353,2002.3664049608465,50,53
156.4054291594009,1.8440815820921465e-05,0.006865739822387695,14,2380,2087.2558683117995,48,51
166.0424682801167,1.750805594424811e-05,0.009983062744140625,14,2228,2066.88814882716,44,52
207.44360717711845,2.5738709162144992e-05,0.00898432731628418,14,2321,1950.4359393034817,51,55
119.47313158457885,2.219821144628577e-05,0.008011341094970703,14,2261,2095.166325536747,47,51
25.67249276521248,6.665295769569755e-06,0.007998228073120117,27,2270,2331.0302725759198,49,46
165.73874849855193,9.411720964301445e-06,0.00799703598022461,14,2352,2067.026513592522,47,51
158.65518413193973,1.3119850610866075e-05,0.006997823715209961,15,2321,2018.0181538906247,47,53
165.41142721646244,2.5762006216209186e-05,0.006997108459472656,14,2347,1996.7121781723351,49,54
27.33532123622106,5.6476901785140904e-06,0.008011817932128906,27,2293,2295.672267716531,47,46
118.4861774880323,9.699262897430638e-06,0.007986068725585938,16,2277,2093.9673742551463,48,51
120.38777018850337,9.65295950175169e-06,0.0069997310638427734,14,2352,2175.0960684289093,43,47
141.50282336997802,4.874153894992843e-05,0.07121658325195312,14,2282,2045.20757253966,48,52
193.74589228403397,1.078050822296067e-05,0.0069980621337890625,14,2302,2011.036142443814,45,53
139.113376629998,0.00010406532933659276,0.00999903678894043,14,2302,2106.83470274124,45,50
328.7202960922199,1.6904500473639927e-05,0.01299905776977539,14,2582,1928.5204278098956,47,56
279.0308672373452,2.5155646885275854e-05,0.006997346878051758,14,2525,1960.8431236211316,48,55
286.3101991509033,1.3952570011790625e-05,0.012603998184204102,14,2658,2060.0982795013892,45,52
343.95267409466095,4.153451658408274e-05,0.014019250869750977,14,2466,1856.5298605008613,47,59
235.58443932982087,4.095795904181258e-05,0.007020473480224609,14,2625,2114.741291636466,43,50
246.12386277680025,9.260506295562791e-06,0.006999969482421875,16,2535,2039.0585927673296,46,53
217.57705799895652,9.871533373078352e-06,0.01100015640258789,18,2579,2071.273913246462,46,52
69.91459055783409,5.887761496287912e-06,0.010998964309692383,29,2478,2258.0489679976627,52,50
239.93401975810974,1.1370952800417411e-05,0.007552385330200195,18,2570,2022.496904338723,48,54
270.69445299051284,1.359544326357788e-05,0.006997585296630859,14,2558,2059.2307168298403,43,52
280.113840146242,1.6215003367123715e-05,0.007998466491699219,14,2601,2042.053373141589,44,53
278.12053032147674,1.10179436237714e-05,0.008002042770385742,14,2527,1960.5534785702732,50,55
297.79182596597445,1.570842880128053e-05,0.00799870491027832,14,2580,1937.9100995311303,46,56
265.86498587854356,1.0745861039804844e-05,0.010548114776611328,14,2586,1950.0178316958466,49,55
312.6985968265421,1.2387807304735266e-05,0.006997346878051758,14,2646,2036.1910550017685,43,53
199.69030943374517,9.86668992416617e-06,0.0069980621337890625,16,2575,2135.9369454346784,47,50
253.75659434176814,1.2793183930956853e-05,0.014262676239013672,14,2586,2053.208971715677,43,52
356.5913692067922,1.3173230712246117e-05,0.007012128829956055,14,2587,1864.3660434900016,49,58
245.57250821391227,1.2564958639475168e-05,0.007012844085693359,21,2575,1956.040464374403,49,56
149.65476768533836,1.0201733600982786e-05,0.00801229476928711,18,2603,2240.177156450227,43,47
67.77081295280223,6.1222207051105315e-06,0.0069963932037353516,29,2568,2327.6405148339495,47,48
19.653138328602775,5.145473486201502e-06,0.006996870040893555,29,2559,2515.1805444584124,43,42
35.50381669378882,6.666596509939695e-06,0.006983757019042969,34,2668,2498.9131743928215,47,47
76.01802116086076,8.615481138427849e-06,0.007515907287597656,25,2640,2364.8967561772956,45,46
30.72444926073316,5.426567468312428e-06,0.008000850677490234,30,2605,2457.0587270565675,45,44
352.11689217449486,1.5671211614975464e-05,0.01199793815612793,14,2631,1891.5584328391494,48,57
211.40014770687756,1.2649022231024678e-05,0.00789189338684082,14,2596,2083.955073643697,45,51
291.7108748786425,4.56137679126876e-05,0.006979465484619141,14,2588,2041.7827628311036,42,53
160.7347685862309,8.219038175251362e-06,0.00998234748840332,15,2490,2201.6017605422094,47,47
205.28128903563078,2.2173444930512883e-05,0.006997108459472656,14,2558,2131.059079931544,43,50
15.39239657090002,5.162006462473725e-06,0.007998943328857422,30,2550,2516.2188002275752,41,42
28.34257843495079,5.511184933538113e-06,0.006997346878051758,32,2630,2550.240803919616,42,42
243.45462968120748,1.2958055890193756e-05,0.006996870040893555,14,2479,2044.7002375837494,45,52
262.4098630961616,2.2185474507202992e-05,0.006997346878051758,14,2668,2088.954875689654,44,51
26.7590861262606,6.178801108835553e-06,0.007996082305908203,30,2753,2633.1884524181182,41,40
232.43520669759457,1.303227332090035e-05,0.00799870491027832,14,2414,2000.8345929407808,47,54
62.488856343007456,6.872186750374892e-06,0.014014720916748047,24,2650,2430.2750933923244,42,43
123.20765139775386,9.876593186698632e-06,0.00899958610534668,21,2641,2312.2835202025262,45,46
39.112783746703876,5.657598621573885e-06,0.011986494064331055,26,2619,2482.1828312537073,44,42
198.15737053685922,1.1662518996978013e-05,0.0070819854736328125,15,2633,2205.0970429538875,39,47
216.0372477816663,9.426942114434583e-06,0.007977962493896484,14,2586,2112.638093538215,44,50
257.713813380419,1.4458539126059306e-05,0.009015560150146484,14,2633,2065.094367160579,43,51
109.0396204516245,5.9031953090940405e-06,0.01301884651184082,20,2598,2313.004179691795,43,45
54.54869211662041,5.751609874029052e-06,0.012999534606933594,25,2694,2468.034941137204,41,42
248.01154043338795,2.2426513396523687e-05,0.007006645202636719,14,2613,2124.153041591726,43,50
231.45608251130884,1.1372722875818038e-05,0.011997699737548828,14,2600,2108.774595791835,43,50
290.6876653441301,2.250791133698147e-05,0.0069997310638427734,14,2564,1996.7518518425495,46,54
239.22926860178043,8.394007515525504e-06,0.006997823715209961,14,2687,2115.6810898242406,41,50
220.1992099655961,2.6373308498145317e-05,0.00775456428527832,14,2613,2158.3382532296946,42,49
333.65190105078887,2.1200584528285292e-05,0.012998342514038086,14,2704,1971.6273536761485,44,55
200.81030104323725,5.197700331392341e-05,0.012004852294921875,14,2641,2203.854753937706,42,47
199.51146277968442,9.23342276942021e-06,0.01999688148498535,14,2596,2129.8265872295674,42,49
186.79602751453228,1.606895822570693e-05,0.017002105712890625,14,2573,2177.034613754877,46,48
214.97844768261146,1.876332537302772e-05,0.01200413703918457,14,2619,2159.1699998224203,43,49
186.04214663911614,1.2033870388279164e-05,0.008000373840332031,14,2634,2200.799297053317,42,47
193.5844552402535,1.0377661201426834e-05,0.006996870040893555,14,2597,2140.2819934396616,44,49
255.53001674584894,1.9936244320899948e-05,0.007382392883300781,14,2594,2031.8388503633892,44,53
